release_date,title,artist,ranking,certification,streams,image,spotify,apple
2025-06-22,Between Two Worlds,Trip Lee,#58,,"9,811,713",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_22/Between_Two_Worlds_(Trip_Lee)_cover.jpg,https://open.spotify.com/artist/3urzi4VOViPi5bFHs2cMhs?siQzva-xNUTzTieU0k6UKOf,https://music.apple.com/in/artist/between/1533117909
2025-06-22,Cape Verde,Super Chron Flight Brothers,,,"128,187",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_22/Super%20Chron%20Flight%20Brothers-Cape%20Verde.jpg,https://open.spotify.com/artist/1bdZGd58sO5F3xKVXTd0t?si=8EZzB-isQLuEbU7B3o8r0,https://music.apple.com/in/artist/cape-verde/3702943
2025-06-23,"Don't Sweat the Technique",Eric B. & Rakim,#22,,"125,385,455","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Don't_Sweat_the_Technique.jpg",https://open.spotify.com/track/48ZUwXrEOhaXLCxvmRYhZv?si=a777071a57f44291,https://music.apple.com/in/album/dont-sweat-the-technique/1440798360?i=1440798552
2025-06-23,Back to the Hotel,N2Deep,#55,Gold,"57,750,775",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/N2Deep-%20Back%20to%20the%20Hotel.jpg,https://open.spotify.com/track/47ukoPgAExwBp64F2gQlv2?si=42a2bd3100d34a46,https://music.apple.com/in/album/back-to-the-hotel/79410587?i=79410553
2025-06-23,Woke Up Alone,Factor,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Woke_Up_Alone_Album.jpeg,https://open.spotify.com/album/2RenkAO88rS3koWQJ0M4Z8?si=7j5xK22HSza2OM-mVXBQ6w,https://music.apple.com/in/album/woke-up-alone/1488271773
2025-06-23,K.T.S.E.,Teyana Taylor,#17,,"427,148,467",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Teyana_Taylor_KTSE.jpg,https://open.spotify.com/album/0o2f6m9QzU2iUj2k5rSk3U?si=yebjw_skQz4i5-qT3CGRO7A,https://music.apple.com/in/album/k-t-s-e/1738110456
2025-06-23,These Things Happen,G-Eazy,#3,Platinum,"2,642,496,994",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/G-Eazy_These_Things_Happen.jpg,https://open.spotify.com/track/4jGqZyJhgM89rnIzCV2qZz?si=eb5d213f23bb4f41,https://music.apple.com/in/album/these-things-happen/868738564?i=868738569
2025-06-23,Poly Sci,John Forte,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Poly_Sci.jpg,https://open.spotify.com/track/7kj6erYjr3X4h1TKHnmvVH?si=6236683616724426,https://music.apple.com/in/album/poly-sci/194391528
2025-06-23,Jamboree,Fast Life Yungstaz,#109,,"66,862,556",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/FLYjamboree.jpg,https://open.spotify.com/track/3iLy8WXOUCf5B6rdsMb8ge?si=f7a6c5ae95524108,https://music.apple.com/in/album/jamboree/1443619401?i=1443619413
2025-06-23,Pulse Of The People,Dead Prez & DJ Green Lantern,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Dead%20Prez%20&%20DJ%20Green%20Lantern-%20Pulse%20Of%20The%20People.jpg,https://open.spotify.com/album/6RNzD0BpuTwpDU7f307te4?si=txOuL6vOT06DW7xAa_jefw,https://music.apple.com/in/album/pulse-of-the-people/316288545
2025-06-23,Flight 360: The Takeoff,Playaz Circle,#74,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Flight360.jpg,https://open.spotify.com/album/4jCIFGa5tGSh7LeTmPwcS2?si=sKz8TpHcSTiQnqTHMUDS7A,https://music.apple.com/in/album/flight-360-the-takeoff/1483692627
2025-06-23,Tha Connect,Willy Northpole,,,"859,744",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Tha_Connect.jpg,https://open.spotify.com/album/1NYZS8XdyAYr92Hj8VUyfR?si=Sc7KIu1pTLKxgQ6Lv6VSFg,
2025-06-23,PeteStrumentals 2,Pete Rock,,,"7,248,686",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/PeteRock_Petestrumentals2.jpg,https://open.spotify.com/artist/2I3zdkT8cAhTtsAzS1JWrN1?si=Iilib457T5qRqMAc3kCisQ,https://music.apple.com/in/artist/petestrumentals-2/1755037878
2025-06-23,Music for My Friends,Skyzoo,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Skyzoo-Music%20for%20My%20Friends.jpg,https://open.spotify.com/artist/0HMrKOqDruqDRxcCz7ks7j?si=2BTeZfITStqpq7X_TCqWTA,https://music.apple.com/in/artist/music-for-my-friends/991465799
2025-06-23,"God, Money, War",King Los,#68,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/GodMoneyWar.jpg,https://open.spotify.com/track/5yUAlrf5je4GxbbysBPzU?si=e059b7a333bc4c33,https://music.apple.com/in/artist/god-money-war/1008352296?i=1008352579
2025-06-23,The Gold Album: 18th Dynasty,Tyga,,,"65,173,473",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/TygaGoldalbum.jpg,https://open.spotify.com/artist/5C6Le181K769lhC5GRZrE5?si=Vwr0WTCURPy7kRddxhx9_A,https://music.apple.com/in/artist/the-gold-album-18th-dynasty/1011387382
2025-06-23,Intermission,Soul Assassins,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/SoulAssassins-intermission.jpg,,https://music.apple.com/in/album/intermission/315155038
2025-06-23,Grateful,DJ Khaled,#1,Gold,"2,985,129,505",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Grateful_by_DJ_Khaled_cover.jpg,https://open.spotify.com/album/4JBZ0QHveEpESepanNBG8A?si=FB01sScaRciz10Coz-a-SA,https://music.apple.com/in/album/grateful/1249168247
2025-06-23,The Mink Coat Killa LP,Jarren Benton,,,"7,628,670",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Jarren%20Benton-%20The%20Mink%20Coat%20Killa%20LP.jpg,https://open.spotify.com/album/0f2UDm3CFHT40EtpmwA9yk?si=InVCo5fHTz2EhSApEGK_eQ,https://music.apple.com/in/album/the-mink-coat-killa/1243175029
2025-06-23,Eternal Legend,Krayzie Bone,,,"2,044,836",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Krayzie%20Bone-%20Eternal%20Legend.jpg,https://open.spotify.com/album/0HGHc3rDuEchbyP5t3UJNn?si=0QNdgVlXSsO-I5IJdQ84rQ,
2025-06-23,#LastOnezLeft,Outlawz,,Gold,"587,290",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Outlawz-%20LastOnezLeft.jpg,https://open.spotify.com/album/60KHtzCKRb1JKdXqw9la6j?si=9_3nOHS8QWS9oRFc5b9oSw,https://music.apple.com/in/album/lastonezleft/1251800539
2025-06-23,Big Fish Theory,Vince Staples,#16,,"338,132,282",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Vince-Staples-Big-Fish-Theory.jpeg,https://open.spotify.com/album/5h3WJG0aZjNOrayFu3MhCS?si=WOr5YVk7R9yQRHaCmKPArg,https://music.apple.com/in/album/big-fish-theory/1440887126
2025-06-23,Retroactive,Grand Puba,,,"1,349,698",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/Retroactive_(album).jpg,https://open.spotify.com/album/1nXuvqxRXkVaqlBNYeHAhd?si=Ihq63iIqSdKOoUiEpMNmlQ,https://music.apple.com/in/album/retroactive/319066328
2025-06-23,Nuclear Evolution: The Age of Love,Sa-Ra Creative Partners,,,"1,247,765",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_23/NuclearEvolution_TheAgeOfLove.jpg,https://open.spotify.com/album/2edhQA9vMUmo2e5Ls2MiDU?si=-xkbOSJVTHqmcJko5eQ4uA,https://music.apple.com/in/album/nuclear-evolution-the-age-of-love/1517130908
2025-06-24,Operation: Get Down,Craig Mack,#46,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Craig%20Mack-%20Operation_%20Get%20Down.jpg,https://open.spotify.com/album/0SgajP21lioZksmbPtXyPu?si=TDL6U84HR7GMGgcfTlknGw,https://music.apple.com/in/album/operation-get-down/290503925
2025-06-24,Last 2 Walk,Three 6 Mafia,#5,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Last_2_Walk.jpg,https://open.spotify.com/album/0msDLgGPTbHmgPwY4yYRkn?si=UuOE-wnGQtWmg29NI0A88g,https://music.apple.com/in/album/last-2-walk/282797271
2025-06-24,The 3rd World,Immortal Technique,#99,,"43,490,915",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Immortal%20Technique-%20The%203rd%20World.jpeg,https://open.spotify.com/track/0juD3kJLDtQABteguxrNKT?si=c97b0909b3e24626,https://music.apple.com/in/album/the-3rd-world/1647390682?i=1647390689
2025-06-24,Collect Call,Demrick,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Demrick-%20Collect%20Call.jpeg,https://open.spotify.com/album/7Joqrnq9lSt9AMNNP4gXA1?si=mAt0iVC7TE2W8kSAhRkj4w,
2025-06-24,The Mountain Will Fall,DJ Shadow,#77,,"139,586,735",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/DJ%20Shadow-%20The%20Mountain%20Will%20Fall.jpg,https://open.spotify.com/track/2zFdB0tHEumsFa5Z6tLuBM?si=bf7acb2769b24425,https://music.apple.com/in/album/the-mountain-will-fall/1569903707?i=1569903710
2025-06-24,Peach Panther,Riff Raff,#69,,"18,071,644",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Riff_Raff_Peach_Panther.jpg,https://open.spotify.com/album/1cuAHNjTvBOcyxnUIvgH5Q?si=WzzX21baQsKmUZVMdLXrmQ,https://music.apple.com/in/album/peach-panther/1708942007
2025-06-24,Everything in Between,"Ugly Heroes (Apollo Brown, Red Pill & Verbal Kent)",,,"6,217,714",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Everything%20in%20Between.jpg,https://open.spotify.com/album/6TUIDAbesjh47gB7DFau66?si=fMT0CTHMTt-ATu7hIQ0UiA,
2025-06-24,And I Love H.E.R.: Original Motion Picture Soundtrack,Danny!,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/AndILoveHerCoverVersion.jpg,https://open.spotify.com/album/6TeiKYpUNblCJVJlKcHQwn?si=ix-AVyStRkq1gjcWgsEKoQ,
2025-06-24,Da Dirty 30,Cru,#10,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Da_Dirty_30.jpg,https://open.spotify.com/album/38qjFxaMcaV2ldcjFAxsus?si=1yTyJCh3R5qIceUrBlPg6g,https://music.apple.com/in/album/da-dirty-30/1442964169
2025-06-24,These Days...,Ab-Soul,#11,,"47,813,617",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Ab-Soul-These_Days.jpg,https://open.spotify.com/album/36V9Nypcss9ybEKKmPBhin?si=VGUzEPCCQD6JUiar_e3xpQ,https://music.apple.com/in/album/these-days/1703092461
2025-06-24,Pitch Black Prism,Alias,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Pitch_Black_Prism.jpg,https://open.spotify.com/album/5wRcAB6r1zviwjjztpIlVm?si=BWPNFeeeQxeVW8EgQLN1oQ,https://music.apple.com/in/album/pitch-black-prism/1480659335?i=1480659861
2025-06-24,Backpack Travels,Buckshot & P-Money,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Backpack_Travels.jpg,,https://music.apple.com/in/album/backpack-travels/879217263
2025-06-24,Made On McCosh Mill Road,Bubba Sparxxx,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Bubba%20Sparxxx-%20Made%20On%20McCosh%20Mill%20Road.jpeg,https://open.spotify.com/track/1QPDtXVSm9cbshk8A70k3n?si=227c9215e820416b,https://music.apple.com/in/album/made-on-mccosh-mill-road/888069579
2025-06-24,Life as a Dog,K.Flay,,,"119,218,940",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/K.Flay_Life_As_A_Dog.jpg,https://open.spotify.com/album/140DrKupYyweScMjRW8SOR?si=COT4LCbxTaiW8FsMXOUr-Q,https://music.apple.com/in/album/life-as-a-dog-deluxe-version/1533118497
2025-06-24,Neon Icon,Riff Raff,#22,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/RiFFRAFFNeonIconCover.jpg,https://open.spotify.com/album/0bWn0WvruBReDR0t6boW1N?si=VOZy4V3gQaSc87AquOX3sg,https://music.apple.com/in/artist/neon-icon/879705653
2025-06-24,Adrenaline Rush,Twista,#77,Gold,"69,656,210",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Twista_Adrenaline_Rush.jpg,https://open.spotify.com/track/4yBocB472ltALbHjm4qYYC?si=8c2588abf11443a4,https://music.apple.com/in/album/adrenaline-rush/79029480?i=79029301
2025-06-24,Unlady Like,Mia X,#21,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Unlady_Like.jpg,https://open.spotify.com/album/78FznFtIyWe4Ncyo3tAE6t?si=c8mpHnsxShW8NSJXh0tlLQ,https://music.apple.com/in/album/unlady-like/713538574
2025-06-24,Necessary Roughness,The Lady of Rage,#32,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Ladyofragealbum.jpg,https://open.spotify.com/track/37uP05cSc38R3tReYNEnsA?si=663cc6c1773c4682,https://music.apple.com/in/album/necessary-roughness/1676263684?i=1676263686
2025-06-24,Tabasko,O.S.T.R.,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/O.S.T.R.-%20Tabasko.jpg,https://open.spotify.com/track/319mni2nEkyacVexyg46mF?si=46038fe8f2874005,https://music.apple.com/in/album/tabasko/1746025481?i=1746025910
2025-06-24,Elephunk,Black Eyed Peas,#14,Platinum,"1,920,069,358",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Elephunk.jpg,https://open.spotify.com/album/3eqkfT9f1XyM8GME1gVDrD?si=hoktCJnxQbO_Ohcvvupolw,https://music.apple.com/in/album/elephunk/1615142131
2025-06-24,The Ownerz,Gang Starr,#18,,"87,447,148",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/The_Ownerz.jpg,https://open.spotify.com/track/3ZXzzBuqqKNw6tdYHh6jts?si=a03bfc480a87455d,https://music.apple.com/in/album/the-ownerz/723604793?i=723606024
2025-06-24,Kristyles,KRS-One,#186,,"928,360",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/KRS-One_-_Kristyles.jpg,https://open.spotify.com/album/5t02YmlCwGQ25AVkFWgWnE?si=pNr2EPOSRT6BHuCo1NzECg,https://music.apple.com/in/album/kristyles/1769540951
2025-06-24,Oaklandazulasylum,Why?,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Why-%20Oaklandazulasylum.jpg,https://open.spotify.com/album/3wI0FGMb1X4sT0f8EC5oRL?si=DxuE6fy3TDyB2SC3B1z51g,https://music.apple.com/in/album/oaklandazulasylum/1019907448
2025-06-24,"Lord Giveth, Lord Taketh Away",Freddie Gibbs & Statik Selektah,,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Freddie%20Gibbs%20&%20Statik%20Selektah-%20Lord%20Giveth,%20Lord%20Taketh%20Away.jpg",https://open.spotify.com/album/6r4A1kEu3HAGMpEYBqocVl?si=iI24ypkDRW6sY4YkQN3ZDw,https://music.apple.com/in/album/lord-giveth-lord-taketh-away-ep/567740312
2025-06-24,Lyrical Law,Canibus,,,"1,325,229",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_24/Canibus_Lyrical_Law.jpg,https://open.spotify.com/album/6GS8zR9ixtkWCZgAo1g8ny?si=KtMospGYQqKdBRdFDREuRQ,https://music.apple.com/in/album/lyrical-law-disc-1/456481095
2025-06-25,All Souled Out,Pete Rock & CL Smooth,,,"1,172,448",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Pete%20Rock%20&%20CL%20Smooth-%20All%20Souled%20Out.jpg,https://open.spotify.com/track/0bZkHbV5ZaSqT7rYX1Uvjg?si=bc2020c9f7664796,https://music.apple.com/in/album/all-souled-out/298119496?i=298119517
2025-06-25,Ruff Town Behavior,Poison Clan,#97,,"292,082",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Rufftown_Behavior.jpg,https://open.spotify.com/track/5aqxSDMqOuyBI3NXlcYvNh?si=95ef7ae745d244d5,https://music.apple.com/in/album/ruff-town-behavior/76384745?i=76384687
2025-06-25,Reasonable Doubt,Jay-Z,#23,Gold,"243,742,763",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Reasonable_Doubt.jpg,https://open.spotify.com/album/3gHvsTdiiZWGxEg32lyLwk?si=dppzIySYT5apUs8zmVOARA,https://music.apple.com/in/album/reasonable-doubt/1636373860
2025-06-25,"Sex, Props, Cream... And The Drama In Between",Punk Barbarians,,,"146,091","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Punk%20Barbarians-%20Sex,%20Props,%20Cream...%20And%20The%20Drama%20In%20Between.jpg",https://open.spotify.com/album/5MjzW2SnofW3WP1Gjrr1BK?si=blq4Eo4yQTiptEIKFiQkJA,https://music.apple.com/in/album/sex-props-cream-and-the-drama-in-between/1690847630
2025-06-25,The True Meaning,Cormega,#95,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Cormega%20The%20True%20Meaning.jpg,,https://music.apple.com/in/album/the-true-meaning/1554919386?i=1554919663
2025-06-25,"God's Favorite",N.O.R.E.,#3,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/N.O.R.E.-God's%20Favorite.jpg",https://open.spotify.com/track/1GMT15zOdGL5vuwreKpBOf?si=187497d40a004760,https://music.apple.com/in/album/gods-favorite/1443783675?i=1443783683
2025-06-25,Parts of Speech,Dessa,,,"10,870,231",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Dessa_Parts_of_Speech.jpg,https://open.spotify.com/album/5mU4xqWI1uoQWmYYjDRIgu?si=6HA5LfGhRLe4RBZDiQy7zQ,https://music.apple.com/in/album/parts-of-speech/1616625831
2025-06-25,Kenny Dennis LP,Serengeti,,,"3,414,022",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Serengeti-%20Kenny%20Dennis%20LP.jpeg,,https://music.apple.com/in/album/kenny-dennis/1502778224?i=1502778229
2025-06-25,Evolution,Slum Village,,,"1,875,125",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Slum%20Village-%20Evolution.jpg,https://open.spotify.com/album/1dJN0sG0iegInKwoloHOCs?si=SWCvrmSQRSGF3wH-GOdkHA,https://music.apple.com/in/album/evolution/1194828721
2025-06-25,The Gifted,Wale,#1,Gold,"365,911,279",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Wale_The_Gifted.jpg,,https://music.apple.com/in/album/the-gifted/647928068
2025-06-25,The War Within,Wrekonize,#88,,"6,573,923",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Wrekonize_The_War_Within.jpg,https://open.spotify.com/album/02vc99tirKL9RR1Yamjkxz?si=MqGERO7AQXCGo3IvnT7ocg,https://music.apple.com/in/album/the-war-within-deluxe-edition/651639594
2025-06-25,Nellyville,Nelly,#1,Platinum,"1,818,985,441",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/Nelly_-_Nellyville_-_Album.jpg,https://open.spotify.com/track/5KwHB8MRgy1JgGjZjbOH2U?si=432e1156f52c4c78,https://music.apple.com/in/album/nellyville/1440769782?i=1440769809
2025-06-25,Born to Reign,Will Smith,#13,Gold,"25,373,416",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_25/WillSmith-Born_to_Reign.jpg,https://open.spotify.com/track/1yAiAKniT2XjYNBZ2jsjmi?si=5b1d6005a3514f36,https://music.apple.com/in/album/born-to-reign/192969762?i=192969831
2025-06-26,The Reason,Beanie Sigel,#5,Gold,"21,252,014",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Beaniesigelthereason.jpg,https://open.spotify.com/album/2O2K34hjyvLqWpG5wyaszl?si=UvIKuy1uTPusGbWiR4eClQ,https://music.apple.com/in/album/the-reason/1443151509
2025-06-26,Based on a True Story,"Lil' Mo",#14,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Lil_mo_based_on_a_truestory.jpg,https://open.spotify.com/album/1KDtFKvJaeqO4rffyT6FsW?si=fq5GAqnfTqm4yl3jSFOnag,
2025-06-26,Loyalty,Screwball,#185,,"646,233",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Screwball-%20Loyalty.jpg,https://open.spotify.com/album/1EFTyPxk6bKm7W9tyiHKjO?si=qWOhDYcwStqUxzmJRkQqYg,https://music.apple.com/in/album/loyalty/1451724439
2025-06-26,God Level,03 Greedo,,,"40,125,871",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/03-greedo-god-level.jpg,https://open.spotify.com/artist/5dVfUiqacKqiZ7?si=nbP1qNzhQ1CCWouPoAH4bQ,https://music.apple.com/in/artist/god-level/1576972433
2025-06-26,Yung Bans Vol. 5,Yung Bans,#104,,"2,725,550",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Yung%20Bans-%20Yung%20Bans%20Vol.%205.jpg,https://open.spotify.com/artist/5SUCWEBHIJ4tWOkQ?si=-d9ocVS4ThM,
2025-06-26,Professor @ Large,Large Professor,,,"3,245,664",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Large%20Professo-Professor%20@%20Large.jpeg,,https://music.apple.com/in/album/professor-large/1742479585
2025-06-26,Run the Jewels,Run the Jewel,,,"866,193,753",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Run_the_jewels_ep_album_cover.jpg,https://open.spotify.com/track/0C0OKMDnOvUyccUmwZO8AW?si=982f68d4763642c1,https://music.apple.com/in/album/run-the-jewels/1598945321?i=1598945322
2025-06-26,Tha Gru$tle,Lil Scrappy,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Lil%20Scrappy-%20Tha%20Gru$tle.jpeg,https://open.spotify.com/album/2iq1aamDOZe5eZAdiY7FH9?si=-_LCWJuUQDCt807QMzs6LQ,https://music.apple.com/in/album/the-grustle/533519866
2025-06-26,Self Made Vol. 2,Maybach Music Group,#4,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Self_Made_2.jpg,,https://music.apple.com/in/album/self-made-vol-2-deluxe-version/532328070
2025-06-26,4NML HSPTL,Open Mike Eagle,,,"1,017,136",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Open%20Mike%20Eagle-%204NML%20HSPTL.jpg,https://open.spotify.com/album/44HYbnTpYKv86sEAxGnK2k?si=C5bK8O_BTRSt9uZBFaQTsw,https://music.apple.com/in/album/4nml-hsptl/1494989691
2025-06-26,The Awesome EP,XV,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/XV-%20The%20Awesome%20EP.jpg,https://open.spotify.com/album/5YBRVWZwt6dCK3V8aYB5mE?si=QoFwLLZaQT2ZjYbF3ek5Ww,https://music.apple.com/in/album/awesome-ep-ep/534970854
2025-06-26,Wild Ones,Flo Rida,#14,Platinum,"3,177,782,230",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Flo_Rida_-Wild_Ones.jpg,https://open.spotify.com/album/7eLwoxxWs6lfkVYJGkGNbk?si=BVJdS9l0S1GBBpMw-JVA_A,https://music.apple.com/in/album/wild-ones/613867183
2025-06-26,Desire,Pharoahe Monch,#58,,"14,446,000",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Pharoahe_Monch_-_Desire.jpg,https://open.spotify.com/track/7jmJlhebJ4dKK4SkenUpX9?si=7da676f2ea7f4f36,https://music.apple.com/in/album/desire/1442777709
2025-06-27,I Wish,Skee-Lo,#53,Gold,"243,375,279",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_27/Skee-Lo-%20I%20Wish.jpg,https://open.spotify.com/track/0QMHVTnrFTQJoaqmkdsKhT?si=c234608a56f54654,https://music.apple.com/in/album/i-wish/925659201
2025-06-27,Who Needs Actions When You Got Words,Plan B,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_26/Plan_B_-_Who_Needs_Actions_When_You_Got_Words.jpg,https://open.spotify.com/track/7FMZjQbt09vZw0oUImvOy3?si=56bf2f08fb964d91,https://music.apple.com/in/album/who-needs-actions-when-you-got-words/160995298?i=160995503
2025-06-27,Revelations,Special Ed,#107,,"948,239",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/All%20June%20Album/June_27/Special%20Ed-%20Revelations.jpg,https://open.spotify.com/album/44BZ1RmOTLKMKI9mq2UkQY?si=MV36l0ZQQ_SZFbDvWubPkg,https://music.apple.com/in/album/revelations/1239560635
